idEntidade;idEmpenho;data;valorEmpenhadoBruto;valorLiquidadoBruto;numNaturezaEmp;organograma
177;9207668;01/02/2023;12610.0;12610.0;33903007000000;2012
177;9207663;01/02/2023;55368.0;55368.0;33903007000000;2012
177;9207657;01/02/2023;36912.0;36912.0;33903007000000;2012
177;9207650;01/02/2023;11349.0;11349.0;33903007000000;2012
177;9207646;01/02/2023;11349.0;11349.0;33903007000000;2012
177;9207643;01/02/2023;12610.0;11651.64;33903007000000;2012
177;9207638;01/02/2023;12610.0;12610.0;33903007000000;2012
177;9207634;01/02/2023;12610.0;12610.0;33903007000000;2012
177;9207626;01/02/2023;33360.0;33360.0;33903007000000;2012
177;9184828;01/02/2023;2080.58;2080.58;33909399000000;2007
177;9184808;01/02/2023;7936.68;7936.68;31909499000000;2007
177;9184799;01/02/2023;513.94;513.94;31901101000000;2007
177;9182135;01/02/2023;5126.0;5126.0;33903999000000;2011
177;9181891;01/02/2023;120.0;120.0;33903016000000;2008
177;9181671;01/02/2023;189225.51;189225.51;44905191000000;2012
177;9050080;01/02/2023;76373.0;76373.0;33903914000000;2016
177;9049301;01/02/2023;42910.1;42910.1;33717001000000;2015
177;9024973;01/02/2023;292.8;292.8;33903917000000;2012
177;9041072;01/02/2023;28.85;28.85;33904601000000;2012
177;9040800;01/02/2023;304.55;304.55;31901101000000;2012
177;9040585;01/02/2023;19020.91;19020.91;31909499000000;2012
177;9040364;01/02/2023;417.68;417.68;31901101000000;2012
177;9040094;01/02/2023;37433.51;37433.51;31909499000000;2008
177;9039951;01/02/2023;556.51;556.51;31901101000000;2008
177;9038774;01/02/2023;2432.0;2432.0;33933999000000;2016
177;9038634;01/02/2023;200000.0;90389.79;33933099000000;2016
177;9038576;01/02/2023;500000.0;60238.12;33933999000000;2016
177;9038124;01/02/2023;96.62;96.62;33904710000000;2012
177;9025761;01/02/2023;257.47;213.75;33903007000000;2006
177;9025753;01/02/2023;142.21;142.21;33903007000000;2006
177;9025039;01/02/2023;5769.0;1651.86;33903999000000;2008
177;9025010;01/02/2023;15418.65;15418.65;33903916000000;2012
177;9024987;01/02/2023;95179.19;95179.12;33903999000000;2012
177;9024983;01/02/2023;41901.85;41901.79;33903999000000;2012
177;9041002;01/02/2023;1861.12;1861.12;31901101000000;2012
177;9041215;01/02/2023;4896.75;4896.75;31909499000000;2012
177;9049291;01/02/2023;40000.0;40000.0;31717001000000;2015
177;9041370;01/02/2023;1690.79;1690.79;31901101000000;2011
177;9048305;01/02/2023;567.0;567.0;33903031000000;2016
177;9048298;01/02/2023;1115.0;1115.0;33903031000000;2016
177;9048289;01/02/2023;1336.3;1336.3;33903031000000;2016
177;9048181;01/02/2023;8026.24;8026.24;44717001000000;2006
177;9048171;01/02/2023;22932.11;22932.11;33717001000000;2006
177;9048156;01/02/2023;194922.97;194922.97;31717001000000;2006
177;9047892;01/02/2023;6600.0;6600.0;44717001000000;2008
177;9047886;01/02/2023;49680.0;49680.0;33717001000000;2008
177;9047863;01/02/2023;96600.0;96600.0;31717001000000;2008
177;9047479;01/02/2023;410421.51;410421.51;33504399000000;2012
177;9047476;01/02/2023;374400.0;374400.0;33504399000000;2012
177;9046900;01/02/2023;2052.24;2052.24;33903615000000;2012
177;9041452;01/02/2023;88.0;88.0;33904901000000;2011
177;9041444;01/02/2023;211.58;211.58;33904601000000;2011
177;9041436;01/02/2023;7288.25;7288.25;31909499000000;2011
2857;9543310;31/01/2023;134.38;134.38;33903975000000;5001
2857;9543369;31/01/2023;201.56;201.56;33903975000000;5001
2857;9544630;31/01/2023;199.37;199.37;33903975000000;5001
2856;9829990;23/02/2023;58.41;58.41;33901414000000;4001
2858;9818700;23/02/2023;2655.25;2650.73;33903301000000;6001
2858;9818708;23/02/2023;555.35;555.35;33904712000000;6001
2858;9818705;23/02/2023;7072.14;7072.14;31901302000000;6001
2858;9818699;23/02/2023;3824.85;3824.85;31911303000000;6001
2858;9818684;23/02/2023;200.0;200.0;33901899000000;6001
2858;9818677;23/02/2023;1884.3;1884.3;33904601000000;6001
2858;9818671;23/02/2023;53451.17;53451.17;31901101000000;6001
2856;9829985;23/02/2023;584.07;584.07;33901414000000;4001
2862;10200662;22/02/2023;880.0;0.0;33934005000000;10001
2856;9829923;23/02/2023;116.81;116.81;33901414000000;4001
2856;9829913;23/02/2023;778.76;778.76;33901414000000;4001
2856;9819222;23/02/2023;5503.2;5503.2;33903301000000;4001
2856;9818638;23/02/2023;340.11;340.11;33904712000000;4001
2856;9818539;23/02/2023;1161.9;1161.9;31901302000000;4001
2856;9818423;23/02/2023;3330.97;3330.97;31911303000000;4001
2856;9818111;23/02/2023;264.0;264.0;33904901000000;4001
2863;9818740;23/02/2023;63757.06;63757.06;31901101000000;12001
2863;9818748;23/02/2023;160.0;160.0;33904901000000;12001
2863;9818763;23/02/2023;4908.66;4908.66;33904601000000;12001
2863;9818769;23/02/2023;197.55;197.55;33901899000000;12001
177;9820073;23/02/2023;273.81;273.81;33904601000000;2021
177;9820068;23/02/2023;6931.89;6931.89;31909499000000;2021
177;9819682;23/02/2023;7932.83;7932.83;31901101000000;2021
177;9819665;23/02/2023;96.0;96.0;33904901000000;2012
177;9819649;23/02/2023;298.7;298.7;33904601000000;2012
177;9819637;23/02/2023;2849.66;2849.66;31901101000000;2012
177;9819601;23/02/2023;56.0;56.0;33904901000000;2012
177;9819571;23/02/2023;174.24;174.24;33904601000000;2012
177;9819548;23/02/2023;2610.29;2610.29;31909499000000;2012
177;9819516;23/02/2023;1247.71;1247.71;31901101000000;2012
2863;9889303;23/02/2023;497.81;598.64;33903999000000;12001
2863;9819432;23/02/2023;7695.6;7695.6;33901899000000;12001
2863;9819426;23/02/2023;690.23;690.23;33904712000000;12001
2863;9819420;23/02/2023;5790.24;5790.24;31901302000000;12001
2863;9818776;23/02/2023;6835.88;6835.88;31911303000000;12001
2856;9818074;23/02/2023;1692.64;1692.64;33904601000000;4001
2856;9818064;23/02/2023;29634.44;29634.44;31901101000000;4001
2861;10003108;23/02/2023;649.9;649.9;44905242000000;9001
177;9817207;22/02/2023;129.0;129.0;33903022000000;2001
177;9817078;22/02/2023;110.6;110.6;33903022000000;2001
177;9816925;22/02/2023;1728.0;1728.0;44905235000000;2014
177;9816174;22/02/2023;4634.78;4634.78;44905242000000;2007
177;9815218;22/02/2023;1073.4;1073.4;33903023000000;2013
177;9815137;22/02/2023;3785.0;3785.0;33903031000000;2016
177;9815110;22/02/2023;1000.0;525.54;33903999000000;2016
177;9815064;22/02/2023;22852.25;0.0;33903051000000;2016
177;9814955;22/02/2023;5600.0;0.0;44905191000000;2016
177;9814939;22/02/2023;28224.0;28224.0;33903014000000;2012
177;9814525;22/02/2023;9042.0;8811.0;33903914000000;2005
177;9814499;22/02/2023;20000.0;19826.07;33903999000000;2012
177;9814458;22/02/2023;6390.0;0.0;33903031000000;2016
177;9814422;22/02/2023;131881.2;117223.5;33903999000000;2008
177;9814130;22/02/2023;1090.26;1090.26;33901414000000;2020
177;9812688;22/02/2023;892.9;892.9;33903966000000;2018
177;9817161;22/02/2023;105.0;105.0;33903021000000;2001
177;9817216;22/02/2023;160.0;160.0;33903022000000;2001
2861;9888789;23/02/2023;5647.49;5647.49;31901302000000;9001
177;9817243;22/02/2023;451.2;451.2;33903022000000;2001
2861;9888474;23/02/2023;2334.0;2334.0;31901101000000;9001
2861;9888466;23/02/2023;541.86;541.86;31901101000000;9001
2861;9888440;23/02/2023;74.68;74.68;33904601000000;9001
2861;9888379;23/02/2023;6696.22;6696.22;31909499000000;9001
2861;9819555;23/02/2023;1025.45;1025.45;33904712000000;9001
2861;9819545;23/02/2023;12625.88;12625.88;31911303000000;9001
2861;9819531;23/02/2023;273.58;273.58;33901899000000;9001
2861;9819523;23/02/2023;3163.73;3163.73;33904601000000;9001
2861;9819504;23/02/2023;23568.34;23568.34;31901101000000;9001
2861;9819494;23/02/2023;75538.86;75538.86;31901101000000;9001
177;9818855;22/02/2023;13600.0;9719.99;33903615000000;2012
177;9818844;22/02/2023;19800.8;19800.8;33903905000000;2012
177;9817319;22/02/2023;359.0;359.0;44905234000000;2017
177;9817301;22/02/2023;762.82;762.82;44905212000000;2001
177;9817258;22/02/2023;689.7;689.7;33903007000000;2001
177;9820100;23/02/2023;25.33;25.33;31901302000000;2012
177;9820107;23/02/2023;231.44;231.44;31911303000000;2012
177;9820112;23/02/2023;534.34;534.34;31911303000000;2012
2857;9979626;24/02/2023;79777.02;79777.02;31901101000000;5001
2857;9979075;24/02/2023;1032.0;1032.0;33904901000000;5001
2857;9978720;24/02/2023;32599.06;32599.06;31901101000000;5001
2857;9978706;24/02/2023;13020.0;13020.0;31901101000000;5001
2857;9978244;24/02/2023;423.16;423.16;33904601000000;5001
2857;9978222;24/02/2023;2725.6;2725.6;31901101000000;5001
2857;9978213;24/02/2023;2890.22;2890.22;31901101000000;5001
2857;9978168;24/02/2023;1145.02;1145.02;33904601000000;5001
2857;9978145;24/02/2023;12028.44;12028.44;31901101000000;5001
2857;9978124;24/02/2023;25245.28;25245.28;31901101000000;5001
2857;9978104;24/02/2023;340.65;340.65;33901899000000;5001
2857;9978064;24/02/2023;3263.31;3263.31;33904601000000;5001
2857;9978024;24/02/2023;120.0;120.0;33904901000000;5001
2857;9977805;24/02/2023;14015.73;14015.73;31901101000000;5001
2857;9977713;24/02/2023;28507.19;28507.19;31901101000000;5001
2857;9977495;24/02/2023;155.37;155.37;33901899000000;5001
2857;9979093;24/02/2023;5053.04;5053.04;33904901000000;5001
2857;9979665;24/02/2023;176.0;176.0;33904901000000;5001
2857;9977431;24/02/2023;3155.41;3155.41;31901101000000;5001
2857;9979751;24/02/2023;18606.62;18606.62;33904601000000;5001
2857;10035638;24/02/2023;7130.5;7130.5;31911303000000;5001
2857;10035595;24/02/2023;1324.07;1324.07;31911303000000;5001
2857;10035594;24/02/2023;1893.6;1893.6;31911303000000;5001
2857;10035592;24/02/2023;7515.45;7515.45;31911303000000;5001
2857;10035572;24/02/2023;33784.55;33784.55;31911303000000;5001
2857;10035550;24/02/2023;45149.48;45149.48;31911303000000;5001
2857;10035545;24/02/2023;56372.41;56372.41;31911303000000;5001
2857;10035477;24/02/2023;175556.12;175556.12;31911303000000;5001
2857;9982116;24/02/2023;693495.68;0.0;33903999000000;5001
2857;9981406;24/02/2023;9902.6;9902.6;33903023000000;5001
2857;9981396;24/02/2023;74666.6;33778.8;33903023000000;5001
2857;9981394;24/02/2023;25172.3;11172.3;33903023000000;5001
2857;9981132;24/02/2023;5003.26;5003.26;33903940000000;5001
2857;9980176;24/02/2023;11421.89;11421.89;31901101000000;5001
2857;9979839;24/02/2023;516.92;516.92;33901899000000;5001
2857;9977438;24/02/2023;373.38;373.38;33904601000000;5001
2857;9977429;24/02/2023;5001.46;5001.46;31901101000000;5001
177;9820115;23/02/2023;1459.64;1459.64;31911303000000;2021
2857;9975867;24/02/2023;105046.0;105046.0;31901101000000;5001
2857;9975773;24/02/2023;3017.66;3017.66;33901899000000;5001
2857;9975740;24/02/2023;74226.61;74226.61;33904601000000;5001
2857;9975727;24/02/2023;7416.0;7416.0;33904901000000;5001
2857;9975705;24/02/2023;375942.83;375942.83;31901101000000;5001
2857;9975684;24/02/2023;756179.41;756179.41;31901101000000;5001
2858;10002865;24/02/2023;153.9;153.9;33903021000000;6001
2858;10002781;24/02/2023;7500.0;7500.0;33903999000000;6001
2858;9980787;24/02/2023;348.48;348.48;33903940000000;6001
2855;9980675;24/02/2023;10000.0;9977.09;33903301000000;3001
177;9828693;23/02/2023;1883.93;1883.93;44905212000000;2007
177;9828624;23/02/2023;21471.69;20337.57;33903916000000;2011
177;9828604;23/02/2023;1500.0;1496.69;33903001000000;2005
177;9823146;23/02/2023;388.76;388.76;33903943000000;2015
177;9822922;23/02/2023;96.62;96.62;33904710000000;2012
177;9822522;23/02/2023;1000.0;1000.0;33909301000000;2012
2857;9975859;24/02/2023;209265.19;209265.19;31901101000000;5001
2857;9975984;24/02/2023;1208.0;1208.0;33904901000000;5001
2857;9977395;24/02/2023;550.11;550.11;33904601000000;5001
2857;9976026;24/02/2023;12144.7;12144.7;33904601000000;5001
2857;9977378;24/02/2023;3429.49;3429.49;31901101000000;5001
2857;9977370;24/02/2023;6861.82;6861.82;31901101000000;5001
2857;9977355;24/02/2023;172.03;172.03;33901899000000;5001
2857;9977322;24/02/2023;1371.54;1371.54;33904601000000;5001
2857;9977304;24/02/2023;17466.58;17466.58;31901101000000;5001
2857;9977300;24/02/2023;29632.47;29632.47;31901101000000;5001
2857;9977260;24/02/2023;523.45;523.45;31901101000000;5001
2857;9977241;24/02/2023;9038.21;9038.21;31901101000000;5001
2857;9977238;24/02/2023;176.0;176.0;31901101000000;5001
2857;9977210;24/02/2023;71572.6;71572.6;31901101000000;5001
2857;9977205;24/02/2023;59480.49;59480.49;31901101000000;5001
2857;9977194;24/02/2023;58000.0;58000.0;31901101000000;5001
2857;9976885;24/02/2023;9873.68;9873.68;31901101000000;5001
2857;9976190;24/02/2023;180990.57;180990.57;31901101000000;5001
2857;9976069;24/02/2023;337.6;337.6;33901899000000;5001
177;9810742;22/02/2023;996.17;996.17;33903966000000;2018
2862;10002392;22/02/2023;129.76;129.76;33903016000000;10001
177;9773382;13/02/2023;162.68;162.68;33903022000000;2021
2858;9781440;14/02/2023;1899.99;1899.99;44905234000000;6001
2858;9793178;14/02/2023;146.01;146.01;33903645000000;6001
2858;9793172;14/02/2023;146.01;146.01;33903645000000;6001
2858;9793170;14/02/2023;389.36;389.36;33903645000000;6001
2858;9793161;14/02/2023;146.01;146.01;33903645000000;6001
2858;9792257;14/02/2023;1401.77;1401.77;33901414000000;6001
2858;9792251;14/02/2023;1869.02;1869.02;33901414000000;6001
2858;9781456;14/02/2023;1294.33;1294.33;44905212000000;6001
177;9782041;13/02/2023;234.14;234.14;33903007000000;2006
2862;10002251;22/02/2023;342.0;342.0;33903007000000;10001
177;9781848;13/02/2023;420.68;420.68;33903026000000;2016
177;9781554;13/02/2023;142.69;142.69;33904710000000;2016
177;9781513;13/02/2023;142.69;142.69;33904710000000;2016
177;9781066;13/02/2023;336.16;336.16;31911303000000;2012
177;9781012;13/02/2023;179.78;179.78;31911303000000;2012
177;9780485;13/02/2023;34299.99;34299.96;33903914000000;2012
177;9780410;13/02/2023;5796.0;3521.2;33903914000000;2012
2713;9754852;14/02/2023;194.69;194.69;33901414000000;1001
2713;9754936;14/02/2023;292.04;292.04;33901414000000;1001
2857;9812714;14/02/2023;109069.56;109069.56;33903299000000;5001
2857;9812752;14/02/2023;12679.24;0.0;33903299000000;5001
177;9793003;14/02/2023;3200.0;0.0;44905191000000;2016
177;9793001;14/02/2023;828.0;0.0;44905191000000;2016
177;9792996;14/02/2023;63758.0;63758.0;33903023000000;2016
177;9792985;14/02/2023;782.64;782.64;33903925000000;2016
177;9791358;14/02/2023;3958.4;3958.4;33903905000000;2009
177;9783608;14/02/2023;13629.85;12920.0;33903941000000;2015
177;9782731;14/02/2023;141316.47;141316.47;44905191000000;2016
177;9782035;14/02/2023;37647.35;37647.35;44905191000000;2016
2857;9818659;14/02/2023;199.8;199.8;33903099000000;5001
2857;9813743;14/02/2023;102.6;0.0;33903026000000;5001
2857;9813601;14/02/2023;370.0;370.0;33903016000000;5001
2857;9813435;14/02/2023;699.85;699.85;44905234000000;5001
2857;9813218;14/02/2023;459.8;459.8;33903007000000;5001
2857;9813102;14/02/2023;2799.0;2799.0;33903019000000;5001
2857;9813046;14/02/2023;2190.0;2190.0;33903019000000;5001
177;9780385;13/02/2023;18284.66;18284.66;33903916000000;2012
177;9780380;13/02/2023;12127.98;12127.98;33903916000000;2012
177;9780337;13/02/2023;1075.0;294.99;33903999000000;2001
177;9779170;13/02/2023;1149.5;1149.5;33903007000000;2018
177;9779139;13/02/2023;2562.0;2562.0;44905242000000;2018
177;9779124;13/02/2023;199.0;199.0;33903021000000;2013
177;9776080;13/02/2023;133.63;133.63;33904601000000;2012
177;9776041;13/02/2023;1359.49;1359.49;31901101000000;2012
177;9775775;13/02/2023;111.36;111.36;33904601000000;2007
177;9775728;13/02/2023;5482.04;5482.04;31909499000000;2007
177;9775681;13/02/2023;2276.02;2276.02;31901101000000;2007
177;9773992;13/02/2023;28.58;28.58;33903966000000;2007
177;9773955;13/02/2023;1569.59;1569.59;33904710000000;2021
177;9773926;13/02/2023;285.38;285.38;33904710000000;2008
177;9773683;13/02/2023;5850.29;5850.29;33904710000000;2016
177;9773628;13/02/2023;23250.0;23250.0;33903914000000;2015
177;9773627;13/02/2023;69786.0;31624.68;33903914000000;2015
177;9773636;13/02/2023;17744.77;17744.77;31901302000000;2021
177;9773600;13/02/2023;142.69;142.69;33904710000000;2016
177;9779154;13/02/2023;1785.0;1785.0;44905242000000;2018
177;9779304;13/02/2023;247.56;247.56;33904710000000;2011
177;9780330;13/02/2023;66308.0;66308.0;33903914000000;2021
177;9779686;13/02/2023;977.08;977.08;31901101000000;2012
177;9780321;13/02/2023;1800.0;0.0;44905191000000;2016
177;9780735;13/02/2023;246.98;246.98;31901302000000;2020
177;9780711;13/02/2023;76.83;76.83;31901302000000;2012
177;9780686;13/02/2023;316.76;316.76;31901302000000;2012
177;9780658;13/02/2023;530.3;530.3;31901302000000;2007
177;9780305;13/02/2023;3174.0;0.0;44905191000000;2016
177;9780298;13/02/2023;2412.0;0.0;44905191000000;2016
177;9780523;13/02/2023;89.09;89.09;33904601000000;2020
177;9780424;13/02/2023;6359.99;6359.99;31909499000000;2020
177;9780332;13/02/2023;1060.0;1060.0;31901101000000;2020
177;9780267;13/02/2023;244.99;244.99;33904601000000;2012
177;9780250;13/02/2023;1981.24;1981.24;31909499000000;2012
177;9780165;13/02/2023;1906.89;1906.89;31901101000000;2012
177;9779849;13/02/2023;200.44;200.44;33904601000000;2012
177;9779811;13/02/2023;121.88;121.88;33909303000000;2012
177;9793145;14/02/2023;232.65;0.0;33903016000000;2016
177;9793155;14/02/2023;5699.97;5699.97;44905234000000;2016
177;9793165;14/02/2023;460.0;460.0;33903021000000;2018
2857;9872542;16/02/2023;876.15;876.15;33901414000000;5001
2857;9872530;16/02/2023;1226.6;1226.6;33901414000000;5001
2713;9825256;16/02/2023;2238.94;2238.94;33901414000000;1001
2713;9780684;16/02/2023;191.75;191.75;33903203000000;1001
2713;9780219;16/02/2023;495.65;495.65;33903928000000;1001
2713;9767812;16/02/2023;114.5;114.5;33903016000000;1001
2713;9767764;16/02/2023;104.77;0.0;33903016000000;1001
2713;9767741;16/02/2023;104.77;104.77;33903016000000;1001
2713;9767696;16/02/2023;171.0;171.0;33903016000000;1001
2713;9767665;16/02/2023;4400.0;4400.0;33903016000000;1001
2713;9765985;16/02/2023;3691.14;3691.14;33903301000000;1001
2713;9766901;16/02/2023;237.0;237.0;33903017000000;1001
2713;9765113;16/02/2023;1360.0;1360.0;33903905000000;1001
2864;9771044;16/02/2023;500.0;500.0;33903016000000;13001
2857;9849827;15/02/2023;133.63;133.63;33904601000000;5001
2857;9849773;15/02/2023;2707.08;2707.08;31909499000000;5001
2857;9872539;16/02/2023;1518.65;1518.65;33901414000000;5001
2857;9872549;16/02/2023;1168.2;1168.2;33901414000000;5001
2713;9763818;15/02/2023;2997.0;2997.0;33903905000000;1001
2857;9872567;16/02/2023;1518.66;1518.66;33901414000000;5001
2862;10002071;22/02/2023;6904.0;6904.0;33903039000000;10001
2862;10002070;22/02/2023;2090.0;2090.0;33903919000000;10001
2862;10002067;22/02/2023;1188.6;1188.6;33903007000000;10001
2864;9807203;22/02/2023;1404.9;1404.9;33904712000000;13001
2864;9807049;22/02/2023;189.89;189.89;33904712000000;13001
2857;9969328;17/02/2023;156.27;156.27;31901302000000;5001
2857;9900314;17/02/2023;1165.9;1165.9;33909115000000;5001
2857;9881297;17/02/2023;3139.18;3139.18;33904710000000;5001
2857;9872633;17/02/2023;116.82;116.82;33901414000000;5001
2857;9872626;17/02/2023;350.46;350.46;33901414000000;5001
2857;9872620;17/02/2023;934.56;934.56;33901414000000;5001
2857;9872607;16/02/2023;1168.2;1168.2;33901414000000;5001
2857;9872595;16/02/2023;642.51;642.51;33901414000000;5001
2857;9872583;16/02/2023;934.56;934.56;33901414000000;5001
2857;9872576;16/02/2023;350.46;350.46;33901414000000;5001
2857;9849669;15/02/2023;670.72;670.72;31901101000000;5001
2713;9763709;15/02/2023;7263.0;7263.0;33903905000000;1001
177;9797034;14/02/2023;116.81;116.81;33901414000000;2006
2864;9776516;15/02/2023;131.7;131.7;33903016000000;13001
177;9810318;14/02/2023;247.5;247.5;33903999000000;2020
177;9810072;14/02/2023;359.0;359.0;44905234000000;2001
177;9809936;14/02/2023;26086.6;26086.6;33903999000000;2011
177;9809834;14/02/2023;26645.59;26645.59;33903999000000;2011
177;9809619;14/02/2023;40.5;40.5;33909304000000;2007
177;9797207;14/02/2023;8689.26;0.0;33903999000000;2011
177;9797132;14/02/2023;116.82;116.82;33901414000000;2011
177;9797128;14/02/2023;58.41;58.41;33901414000000;2011
177;9797126;14/02/2023;58.41;58.41;33901414000000;2011
177;9797116;14/02/2023;58.41;58.41;33901414000000;2011
177;9797102;14/02/2023;58.41;58.41;33901414000000;2016
177;9797096;14/02/2023;58.41;58.41;33901414000000;2016
177;9797087;14/02/2023;58.41;58.41;33901414000000;2012
177;9797076;14/02/2023;58.41;58.41;33901414000000;2012
177;9797064;14/02/2023;58.41;58.41;33901414000000;2012
177;9810329;14/02/2023;49993.47;49993.47;44905191000000;2016
2864;9777031;15/02/2023;1921.48;1921.48;31901302000000;13001
2863;9796090;15/02/2023;142.69;142.69;33904710000000;12001
2863;9766079;15/02/2023;1884.83;1884.83;31901101000000;12001
2863;9796068;15/02/2023;142.69;142.69;33904710000000;12001
2863;9796057;15/02/2023;142.69;142.69;33904710000000;12001
2863;9796044;15/02/2023;142.69;142.69;33904710000000;12001
2863;9795911;15/02/2023;142.69;142.69;33904710000000;12001
2863;9795898;15/02/2023;142.69;142.69;33904710000000;12001
2863;9795862;15/02/2023;142.69;142.69;33904710000000;12001
2863;9795848;15/02/2023;142.69;142.69;33904710000000;12001
2863;9795817;15/02/2023;142.69;142.69;33904710000000;12001
2863;9795800;15/02/2023;142.69;142.69;33904710000000;12001
2863;9795784;15/02/2023;142.69;142.69;33904710000000;12001
2863;9795766;15/02/2023;142.69;142.69;33904710000000;12001
2863;9795640;15/02/2023;174.94;174.94;33904710000000;12001
2863;9766171;15/02/2023;6242.23;6242.23;31909499000000;12001
2863;9766100;15/02/2023;111.36;111.36;33904601000000;12001
2864;9777986;15/02/2023;85310.18;85310.18;31909103000000;13001
2857;10035639;24/02/2023;6400.14;6400.14;31911303000000;5001
2857;10035640;24/02/2023;1000.19;1000.19;31911303000000;5001
2857;10035641;24/02/2023;5043.41;5043.41;31911303000000;5001
177;9960068;24/02/2023;24.89;24.89;33904601000000;2012
177;9961254;24/02/2023;14829.38;14829.38;31901101000000;2012
177;9961080;24/02/2023;716.64;716.64;33904601000000;2012
177;9961060;24/02/2023;1218.19;1218.19;31909499000000;2012
177;9960933;24/02/2023;5677.75;5677.75;31901101000000;2012
177;9960639;24/02/2023;716.88;716.88;33904601000000;2012
177;9960573;24/02/2023;2920.52;2920.52;31909499000000;2012
177;9960476;24/02/2023;19746.07;19746.07;31901101000000;2012
177;9959919;24/02/2023;5985.27;5985.27;31909499000000;2012
2857;10036524;24/02/2023;36102.13;36102.13;31911303000000;5001
177;9959728;24/02/2023;1109.95;1109.95;31901101000000;2012
177;9959313;24/02/2023;21533.33;12239.96;33903999000000;2011
177;9956249;24/02/2023;96.62;96.62;33904710000000;2020
177;9955975;24/02/2023;96.62;96.62;33904710000000;2020
177;9940452;24/02/2023;428.07;428.07;33904710000000;2008
177;9896116;24/02/2023;1302.26;1302.26;31901302000000;2011
177;9896114;24/02/2023;15717.64;15717.64;31901302000000;2021
177;9961289;24/02/2023;569.95;569.95;31909499000000;2012
177;9961308;24/02/2023;896.1;896.1;33904601000000;2012
177;9961317;24/02/2023;256.0;256.0;33904901000000;2012
177;9961768;24/02/2023;1160.92;1160.92;31901101000000;2016
177;9975644;24/02/2023;11465.45;11465.45;33903024000000;2012
177;9975643;24/02/2023;19201.3;19201.3;33903024000000;2012
177;9975640;24/02/2023;9374.1;9374.1;33903024000000;2012
177;9975523;24/02/2023;551.16;0.0;33903025000000;2012
177;9975522;24/02/2023;227.16;0.0;33903917000000;2012
177;9975674;24/02/2023;1075.0;754.32;33903999000000;2017
177;9961969;24/02/2023;213.61;213.61;31911303000000;2016
177;9961967;24/02/2023;1658.73;1658.73;31911303000000;2012
177;9961966;24/02/2023;723.83;723.83;31911303000000;2012
177;9961964;24/02/2023;2434.86;2434.86;31911303000000;2012
177;9961952;24/02/2023;1300.26;1300.26;31901302000000;2012
177;9961950;24/02/2023;406.31;406.31;31901302000000;2012
177;9961948;24/02/2023;1085.9;1085.9;31901302000000;2012
177;9961939;24/02/2023;258.61;258.61;31901302000000;2012
177;9961878;24/02/2023;89.61;89.61;33904601000000;2016
177;9896110;24/02/2023;16121.45;16121.45;31901302000000;2020
177;9896108;24/02/2023;1388.32;1388.32;31901302000000;2017
177;9896105;24/02/2023;39715.65;39715.65;31901302000000;2016
177;9895772;24/02/2023;6803.41;6803.41;31901302000000;2002
177;9895313;24/02/2023;10741.08;8919.65;33903916000000;2016
177;9895088;24/02/2023;16994.96;16994.96;31911303000000;2011
177;9895078;24/02/2023;9857.49;9857.49;31911303000000;2011
177;9895071;24/02/2023;8040.6;8040.6;31911303000000;2011
177;9895050;24/02/2023;1746.82;1746.82;31911303000000;2011
177;9895041;24/02/2023;3052.41;3052.41;31911303000000;2021
177;9895032;24/02/2023;20393.01;20393.01;31911303000000;2020
177;9895021;24/02/2023;11404.63;11404.63;31911303000000;2017
177;9895006;24/02/2023;88201.01;88201.01;31911303000000;2016
177;9894996;24/02/2023;37759.99;37759.99;31911303000000;2014
177;9894958;24/02/2023;12717.66;12717.66;31911303000000;2013
177;9894921;24/02/2023;586081.41;586081.41;31911303000000;2012
177;9894899;24/02/2023;1564.91;1564.91;31911303000000;2012
177;9894886;24/02/2023;109600.39;109600.39;31911303000000;2012
177;9894875;24/02/2023;504941.99;504941.99;31911303000000;2012
177;9895637;24/02/2023;12473.58;12473.58;31901302000000;2001
177;9895879;24/02/2023;5156.69;5156.69;31901302000000;2005
177;9896102;24/02/2023;8700.54;8700.54;31901302000000;2015
177;9895938;24/02/2023;5887.09;5887.09;31901302000000;2006
177;9896099;24/02/2023;12539.86;12539.86;31901302000000;2014
177;9896096;24/02/2023;7345.95;7345.95;31901302000000;2013
177;9896092;24/02/2023;15177.84;15177.84;31901302000000;2012
177;9896083;24/02/2023;155064.61;155064.61;31901302000000;2012
177;9896081;24/02/2023;1526.78;1526.78;31901302000000;2012
177;9896068;24/02/2023;6558.48;6558.48;31901302000000;2012
177;9896062;24/02/2023;161082.73;161082.73;31901302000000;2012
177;9896037;24/02/2023;22114.39;22114.39;31901302000000;2012
177;9896030;24/02/2023;5315.52;5315.52;31901302000000;2011
177;9896026;24/02/2023;15721.44;15721.44;31901302000000;2011
177;9896021;24/02/2023;16706.31;16706.31;31901302000000;2018
177;9895992;24/02/2023;3413.21;3413.21;31901302000000;2009
177;9895980;24/02/2023;39725.75;39725.75;31901302000000;2008
177;9895969;24/02/2023;1526.77;1526.77;31901302000000;2007
177;9895956;24/02/2023;22360.41;22360.41;31901302000000;2007
177;9975650;24/02/2023;20000.0;20000.0;33903615000000;2012
177;9975658;24/02/2023;38476.4;38476.4;33903914000000;2012
177;9975725;24/02/2023;5541.22;5541.22;33903999000000;2008
177;9983425;27/02/2023;626.29;626.29;44905233000000;2011
177;9983316;27/02/2023;740.38;740.38;31901101000000;2014
